movie_id,imdb_id,movie_title,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
5368,52600,Баллада о солдате,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5371,78916,Buio Omega,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5372,45591,Calamity Jane,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5373,50634,Летят журавли,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5375,38589,The Harvey Girls,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5376,79429,The Lady in Red,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5377,276751,About a Boy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5378,121765,Star Wars: Episode II - Attack of the Clones,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5379,247199,The Believer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5380,278500,The Importance of Being Earnest,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
5381,62790,The Charge of the Light Brigade,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5382,77523,Every Which Way But Loose,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5383,52905,The Hound of the Baskervilles,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5384,51758,I Want to Live!,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5385,77838,The Last Waltz,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5386,50858,The Pride and the Passion,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5387,278435,Enough,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5388,278504,Insomnia,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5389,166813,Spirit: Stallion of the Cimarron,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5390,254199,CQ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5391,268690,Thirteen Conversations About One Thing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,49038,Bus Stop,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5393,51496,Cowboy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5394,44557,Don't Bother to Knock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5396,54022,Let's Make Love,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5397,44916,Monkey Business,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5398,56406,Requiem for a Heavyweight,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5399,47422,River of No Return,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5400,164184,The Sum of All Fears,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5401,279493,Undercover Brother,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,90570,84 Charing Cross Road,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5405,37627,Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5406,45679,The Desert Rats,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5407,211286,La bûche,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5409,105219,Rapid Fire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5410,67756,Silent Running,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5411,57541,Summer Holiday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5412,80097,The Villain,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5413,79788,Zombi Holocaust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5414,280486,Bad Company,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5415,279778,Divine Secrets of the Ya-Ya Sisterhood,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5417,285441,Atanarjuat,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5418,258463,The Bourne Identity,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5419,267913,Scooby-Doo,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5420,245562,Windtalkers,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5421,238924,The Dangerous Lives of Altar Boys,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,282768,The Emperor's New Clothes,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
5423,210065,Gangster No. 1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5425,244479,Tmavomodrý svět,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5426,68245,Bad Company,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5427,82146,Caveman,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,87042,Cheech & Chong's The Corsican Brothers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,62626,5 Card Stud,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5431,77621,Goin' South,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5433,90021,Silver Bullet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5434,40823,"Sorry, Wrong Number",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5435,61770,Hombre,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5436,51739,The Horse's Mouth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,91472,The Manhattan Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5438,100135,Men at Work,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,83015,S.O.B.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5440,41866,She Wore a Yellow Ribbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5442,103184,V.I. Warshawski,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5443,247444,Juwanna Mann,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5444,275847,Lilo & Stitch,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5445,181689,Minority Report,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5446,252444,Rabbit-Proof Fence,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5447,286179,Sunshine State,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,314166,Hey Arnold! The Movie,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5449,280590,Mr. Deeds,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5450,258273,Lovely & Amazing,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5451,265591,Pumpkin,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5452,107438,Look Who's Talking Now!,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5453,107443,Lost in Yonkers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5454,104897,Mo' Money,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5456,111653,Wagons East!,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5457,105885,Zebrahead,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5458,308506,Like Mike,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5459,120912,Men in Black II,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5460,289408,The Powerpuff Girls Movie,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5461,263725,Me Without You,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5462,305396,The Crocodile Hunter: Collision Course,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5463,253556,Reign of Fire,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5464,257044,Road to Perdition,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5465,297721,リリイ・シュシュのすべて,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5466,269499,Ma femme est une actrice,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5468,50084,20 Million Miles to Earth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5469,76100,Grand Theft Auto,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5470,44744,The Importance of Being Earnest,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5471,89798,Perfect,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5472,68156,1776,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
5473,72976,Faustrecht der Freiheit,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5475,65234,Z,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5476,220506,Halloween: Resurrection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5477,254455,Lucía y el sexo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5478,271367,Eight Legged Freaks,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5479,267626,K-19: The Widowmaker,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5480,243585,Stuart Little 2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5481,295178,Austin Powers in Goldmember,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5482,276033,The Country Bears,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5483,303353,The Kid Stays in the Picture,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,303243,幸福时光,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5485,271219,Tadpole,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5486,246500,Who Is Cletis Tout?,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5489,79641,Nosferatu: Phantom der Nacht,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5490,74205,The Big Bus,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,49170,The Eddy Duchin Story,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5492,61653,Fathom,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5493,61810,In Like Flint,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5496,35160,Ossessione,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5497,59557,Our Man Flint,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5498,58888,赤ひげ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5499,75147,Robin and Marian,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5500,88286,Top Secret!,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,295427,The Master of Disguise,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5502,286106,Signs,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
5503,265930,L'ultimo bacio,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5504,287717,Spy Kids 2: The Island of Lost Dreams,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5505,279113,The Good Girl,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5506,309377,Blood Work,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5507,295701,xXx,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5508,274309,24 Hour Party People,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5509,303356,Biggie and Tupac,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5513,327036,Martin Lawrence Live: Runteldat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515,120263,Sånger från andra våningen,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5516,274117,Sur mes lèvres,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5517,232083,Merci pour le chocolat,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5520,217119,Une affaire de goût,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5521,93780,The Principal,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5522,73631,Rollerball,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5523,180052,The Adventures of Pluto Nash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5524,300532,Blue Crush,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,246772,Bella Martha,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5526,255589,섬,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5527,256276,Possession,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5528,265459,One Hour Photo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5529,261289,Serving Sara,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5530,258153,S1m0ne,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5531,281322,Undisputed,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5532,280424,Amy's Orgasm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5534,290662,ハッシュ！,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5535,268219,Comment j'ai tué mon père,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5538,88885,The Care Bears Movie,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
5539,90799,Care Bears Movie II: A New Generation,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5540,82186,Clash of the Titans,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5541,102059,Hot Shots!,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5543,78350,The Swarm,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5544,80025,Time After Time,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5545,51134,The Unearthly,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5546,94597,976-EVIL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5548,90966,Down and Out in Beverly Hills,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,53825,Flaming Star,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5550,49452,Love Me Tender,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
5552,50894,The Revenge of Frankenstein,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5553,94025,Stakeout,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5555,83336,Wolfen,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5556,295254,FearDotCom,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5557,187512,Slap Her... She's French,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559,270480,Juana la loca,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
5560,22599,À Nous la Liberté,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5561,103125,True Colors,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5562,275688,Snipes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5563,269095,City By The Sea,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5564,283026,Swimfan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5566,219756,Heartbreak Hospital,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5568,87507,Johnny Dangerously,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5569,68833,The Last House on the Left,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5570,117883,Tesis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5572,303714,Barbershop,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5573,265808,Stealing Harvard,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5574,293662,The Transporter,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5575,269329,Betty Fisher et autres histoires,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5577,280760,Igby Goes Down,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,106315,Aspen Extreme,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5581,99128,Betsy's Wedding,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5582,103924,Captain Ron,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5583,32390,The Devil Bat,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5584,99512,Ernest Goes to Jail,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5585,101821,Ernest Scared Stupid,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5587,89274,The Hills Have Eyes Part II,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5588,77681,The Hills Have Eyes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5589,107212,Indian Summer,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5590,70350,The Mack,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5591,110557,Monkey Trouble,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5592,91544,Monster in the Closet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5596,100666,Spaced Invaders,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5597,103003,Suburban Commando,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5598,108258,Surf Ninjas,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5599,22458,Tabu,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5600,80117,The Wanderers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5601,39111,The Yearling,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5602,48281,The Ladykillers,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,44829,The Lavender Hill Mob,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,44876,The Man in the White Suit,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5605,171685,Ratcatcher,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5606,98354,Society,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5607,292542,El hijo de la novia,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5608,250258,Das Experiment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5609,308208,Ballistic: Ecks vs. Sever,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5610,280460,The Banger Sisters,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5611,240510,The Four Feathers,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5612,280380,Trapped,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5613,283832,8 femmes,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5614,274497,Le fate ignoranti,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5615,245171,Invincible,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5617,274812,Secretary,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5618,245429,千と千尋の神隠し,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5619,326306,The Trials of Henry Kissinger,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5620,256415,Sweet Home Alabama,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5621,290095,The Tuxedo,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5622,330136,Charly,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5623,285487,Crazy As Hell,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5624,245479,Just a Kiss,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5625,179098,Moonlight Mile,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5626,318068,Shanghai Ghetto,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5628,281364,Wasabi,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5629,298388,Jonah: A VeggieTales Movie,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5630,289765,Red Dragon,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5632,280491,Bloody Sunday,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5633,246677,Heaven,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5634,164810,Pipe Dream,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5636,271259,Welcome to Collinwood,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,101898,Flirting,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5638,58379,Mosura tai Gojira,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5640,197521,"Godzilla, King of the Monsters!",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5641,95649,The Moderns,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,79668,The Onion Field,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5643,95895,Powaqqatsi,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5644,35211,The Pride of the Yankees,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5645,103069,Texasville,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5646,98575,Valmont,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5647,119068,Ernest Goes to Africa,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5648,129908,Ernest In The Army,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5649,51554,Horror of Dracula,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5650,86373,Strange Brew,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5651,58230,The Incredible Mr. Limpet,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
5653,60315,Django,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5655,82362,The Fan,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5656,273607,Festival in Cannes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5657,99581,Flashback,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5658,84049,Hanky Panky,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5659,42898,The Rocking Horse Winner,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5660,58557,Seance on a Wet Afternoon,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5662,120536,The Wrong Guy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5663,276816,Below,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5664,297037,Brown Sugar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5665,211465,Knockaround Guys,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5666,292644,The Rules of Attraction,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5667,283084,Tuck Everlasting,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
5668,283139,White Oleander,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5669,310793,Bowling for Columbine,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5670,328962,Comedian,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5671,118756,Le Bossu,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
